Pattern,MaxMinState,MarketState,IsBargain,BargainRatio,FallBackWall,SellResults,KeepDuration,Result,TransactionCount,MarketState,TimeDiff,PriceDiff,Name,Strategy,BidRatio,OrderBuyTimeDiff,BuyPrice,BuyTime,GlobalMinBuyRatio,GlobalMaxBuyRatio,BuyMinRatio,BuyMaxRatio,BuyPeak,AllPeaks,TransactionCount,TotalLimit,TotalVsLongSellWall,TransactionCountBuyRatio,TotalVsSellWall,BuyVsSellWall,TotalVsBuyRatio,TotalVsLongBuyWall,TotalVsBuyWall
Predict;8.42574;-7.6517;7.34503;-11.3243;3.30553;-3.56471;5.00209;-9.71001;9;6;1;3;1;1;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.00383577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.00898774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.000491385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00156806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0.00236627;0;0;0;0;0;0;0;0;0;2;0;0.00133668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.00092328;0;0;0;0;0;1;0;0.0100617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.0118494;0;0;0;0;2;0;0.00687527;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.00102834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00458026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.00937828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00842707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.015858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.0814909;0;0;0;0;0;0;2;0;0.0754267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.23613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00596595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0.000989236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.45341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0.0166186;0.00290403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0699527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0380064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.101656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.000776466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.152489;0;0;0;0;0;9;0;0.0404094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.134691;0;25;0;0.281028;0;0;0;0;0;0;0;0;0;0;3;0;0.0234249;0;0;0;0;50;1;0.707875;0.0083904;1;1.55465;0.643251;1.80741;0.643251;1.80741;0.643251;1.80741,1;1.55465;0.643251;1.80741;0.643251;1.80741;0.643251;1.80741,[2; 4; 6; 6],true,1.000000,0.207404,,0,[[0.31895694 0.68104306]],151,OK,0,0.000000,PSG,CURVE_BIN_LEARNER,0.975866,0.000000,0.000915597,2020-Dec-22 01:51:53,1.000000,1.781279,0.974447,1.000004,0 &1.79769e+308 ,0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010616 20201221T061200&0.00099785 20201221T061400&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.0010043 20201221T063100&0.00098075 20201221T063200&0.00102825 20201221T063300&0.00098885 20201221T063400&0.00102195 20201221T064000&0.00089285 20201221T064700&0.000931 20201221T065000&0.000861 20201221T065500&0.0008984 20201221T065900&0.00085025 20201221T070100&0.000869 20201221T070200&0.000776 20201221T070800&0.0008156 20201221T071200&0.00078245 20201221T071400&0.0008123 20201221T072000&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007878 20201221T075400&0.0008428 20201221T080300&0.0007491 20201221T082500&0.000937 20201221T084400&0.00087395 20201221T084500&0.0009231 20201221T084600&0.0008703 20201221T085000&0.00091055 20201221T085300&0.000813 20201221T085700&0.000836 20201221T085900&0.00077295 20201221T091100&0.000905 20201221T092500&0.0008782 20201221T092800&0.00099995 20201221T093900&0.0009633 20201221T094100&0.00101605 20201221T094400&0.00096755 20201221T094900&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.0010232 20201221T101500&0.00105775 20201221T101800&0.0009972 20201221T102100&0.0010475 20201221T102600&0.00093835 20201221T103300&0.0010975 20201221T104600&0.00104645 20201221T104700&0.0011136 20201221T105000&0.00104475 20201221T105300&0.00110245 20201221T110000&0.00103145 20201221T111200&0.00113305 20201221T112100&0.00109715 20201221T112500&0.00127535 20201221T113600&0.0012143 20201221T114100&0.00151 20201221T115200&0.00144605 20201221T115300&0.0014902 20201221T115700&0.00131 20201221T120100&0.0015518 20201221T120700&0.00149605 20201221T121100&0.001576 20201221T121700&0.00152445 20201221T121900&0.0017599 20201221T122900&0.0016304 20201221T123100&0.00188995 20201221T123900&0.00175545 20201221T124300&0.0019177 20201221T125200&0.0016934 20201221T130000&0.00186055 20201221T130500&0.00179065 20201221T130700&0.0018508 20201221T130800&0.0017465 20201221T131300&0.0018918 20201221T132000&0.0015723 20201221T180100&0.001694 20201221T180300&0.0016281 20201221T180400&0.0018275 20201221T180800&0.00176495 20201221T180900&0.00182155 20201221T181200&0.00166815 20201221T181900&0.0017235 20201221T182100&0.0015333 20201221T182900&0.0016506 20201221T184000&0.0015936 20201221T184600&0.00163085 20201221T185200&0.00125 20201221T191100&0.00137895 20201221T191500&0.00129575 20201221T191800&0.00133525 20201221T192000&0.0012581 20201221T192500&0.00131155 20201221T193000&0.0011565 20201221T193600&0.0011957 20201221T193700&0.0011415 20201221T193900&0.00118735 20201221T194200&0.0011524 20201221T194600&0.0013755 20201221T195100&0.00132515 20201221T195500&0.0015395 20201221T200400&0.001445 20201221T200900&0.0015301 20201221T201200&0.0013696 20201221T201900&0.0014139 20201221T202100&0.00134995 20201221T202700&0.0013973 20201221T203000&0.00129525 20201221T203700&0.0013574 20201221T203800&0.00132505 20201221T204400&0.0014221 20201221T204600&0.00139205 20201221T204800&0.00151855 20201221T205800&0.00142995 20201221T211100&0.0015404 20201221T212600&0.0014715 20201221T213100&0.0015155 20201221T213700&0.001385 20201221T214300&0.00141815 20201221T214400&0.00136125 20201221T214600&0.00144165 20201221T215800&0.00131825 20201221T220800&0.00137135 20201221T221300&0.0012604 20201221T222500&0.0013682 20201221T224300&0.00127395 20201221T225900&0.001317 20201221T230600&0.00124115 20201221T231500&0.00128355 20201221T231800&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0013029 20201221T234900&0.0013341 20201222T000300&0.0012327 20201222T001000&0.0012711 20201222T001300&0.0011759 20201222T001800&0.00121435 20201222T002400&0.001025 20201222T003300&0.00106295 20201222T003600&0.00103565 20201222T003700&0.0010649 20201222T004000&0.0009504 20201222T004600&0.00109985 20201222T005800&0.001007 20201222T010200&0.0010511 20201222T010600&0.0009746 20201222T011156&0.00102445 20201222T011208&0.00098745 20201222T011359&0.00103585 20201222T011724&0.00101475 20201222T011936&0.00107065 20201222T012313&0.00099455 20201222T012920&0.0010676 20201222T013042&0.000959 20201222T013433&0.0009907 20201222T013500&0.0009566 20201222T013515&0.00100445 20201222T014126&0.000915597 20201222T015153|0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010616 20201221T061200&0.00099785 20201221T061400&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.00102825 20201221T063300&0.00098885 20201221T063400&0.00102195 20201221T064000&0.00089285 20201221T064700&0.000931 20201221T065000&0.000861 20201221T065500&0.0008984 20201221T065900&0.000776 20201221T070800&0.0008156 20201221T071200&0.00078245 20201221T071400&0.0008123 20201221T072000&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007878 20201221T075400&0.0008428 20201221T080300&0.0007491 20201221T082500&0.000937 20201221T084400&0.00087395 20201221T084500&0.0009231 20201221T084600&0.0008703 20201221T085000&0.00091055 20201221T085300&0.00077295 20201221T091100&0.00099995 20201221T093900&0.0009633 20201221T094100&0.00101605 20201221T094400&0.00096755 20201221T094900&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.0010232 20201221T101500&0.00105775 20201221T101800&0.0009972 20201221T102100&0.0010475 20201221T102600&0.00093835 20201221T103300&0.0010975 20201221T104600&0.00104645 20201221T104700&0.0011136 20201221T105000&0.00104475 20201221T105300&0.00110245 20201221T110000&0.00103145 20201221T111200&0.00113305 20201221T112100&0.00109715 20201221T112500&0.00127535 20201221T113600&0.0012143 20201221T114100&0.00151 20201221T115200&0.00144605 20201221T115300&0.0014902 20201221T115700&0.00131 20201221T120100&0.0015518 20201221T120700&0.00149605 20201221T121100&0.001576 20201221T121700&0.00152445 20201221T121900&0.0017599 20201221T122900&0.0016304 20201221T123100&0.00188995 20201221T123900&0.00175545 20201221T124300&0.0019177 20201221T125200&0.0016934 20201221T130000&0.00186055 20201221T130500&0.00179065 20201221T130700&0.0018508 20201221T130800&0.0017465 20201221T131300&0.0018918 20201221T132000&0.0015723 20201221T180100&0.001694 20201221T180300&0.0016281 20201221T180400&0.0018275 20201221T180800&0.00176495 20201221T180900&0.00182155 20201221T181200&0.00166815 20201221T181900&0.0017235 20201221T182100&0.0015333 20201221T182900&0.0016506 20201221T184000&0.00125 20201221T191100&0.00137895 20201221T191500&0.00129575 20201221T191800&0.00133525 20201221T192000&0.0012581 20201221T192500&0.00131155 20201221T193000&0.0011565 20201221T193600&0.0011957 20201221T193700&0.0011415 20201221T193900&0.0013755 20201221T195100&0.00132515 20201221T195500&0.0015395 20201221T200400&0.001445 20201221T200900&0.0015301 20201221T201200&0.0013696 20201221T201900&0.0014139 20201221T202100&0.00134995 20201221T202700&0.0013973 20201221T203000&0.00129525 20201221T203700&0.00151855 20201221T205800&0.00142995 20201221T211100&0.0015404 20201221T212600&0.00136125 20201221T214600&0.00144165 20201221T215800&0.00131825 20201221T220800&0.00137135 20201221T221300&0.0012604 20201221T222500&0.0013682 20201221T224300&0.00127395 20201221T225900&0.001317 20201221T230600&0.00124115 20201221T231500&0.00128355 20201221T231800&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0012327 20201222T001000&0.0012711 20201222T001300&0.0011759 20201222T001800&0.00121435 20201222T002400&0.001025 20201222T003300&0.0010649 20201222T004000&0.0009504 20201222T004600&0.00109985 20201222T005800&0.001007 20201222T010200&0.0010511 20201222T010600&0.0009746 20201222T011156&0.00102445 20201222T011208&0.00098745 20201222T011359&0.00107065 20201222T012313&0.00099455 20201222T012920&0.0010676 20201222T013042&0.000959 20201222T013433&0.0009907 20201222T013500&0.0009566 20201222T013515&0.00100445 20201222T014126&0.000915597 20201222T015153|0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010616 20201221T061200&0.00099785 20201221T061400&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.00102825 20201221T063300&0.00089285 20201221T064700&0.000931 20201221T065000&0.000861 20201221T065500&0.0008984 20201221T065900&0.000776 20201221T070800&0.0008156 20201221T071200&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007878 20201221T075400&0.0008428 20201221T080300&0.0007491 20201221T082500&0.000937 20201221T084400&0.00087395 20201221T084500&0.0009231 20201221T084600&0.0008703 20201221T085000&0.00091055 20201221T085300&0.00077295 20201221T091100&0.00101605 20201221T094400&0.00096755 20201221T094900&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.0009972 20201221T102100&0.0010475 20201221T102600&0.00093835 20201221T103300&0.0010975 20201221T104600&0.00104645 20201221T104700&0.0011136 20201221T105000&0.00104475 20201221T105300&0.00110245 20201221T110000&0.00103145 20201221T111200&0.00127535 20201221T113600&0.0012143 20201221T114100&0.00151 20201221T115200&0.00131 20201221T120100&0.0017599 20201221T122900&0.0016304 20201221T123100&0.00188995 20201221T123900&0.00175545 20201221T124300&0.0019177 20201221T125200&0.0016934 20201221T130000&0.00186055 20201221T130500&0.0017465 20201221T131300&0.0018918 20201221T132000&0.0015723 20201221T180100&0.0018275 20201221T180800&0.0015333 20201221T182900&0.0016506 20201221T184000&0.00125 20201221T191100&0.00137895 20201221T191500&0.0012581 20201221T192500&0.00131155 20201221T193000&0.0011415 20201221T193900&0.0015395 20201221T200400&0.001445 20201221T200900&0.0015301 20201221T201200&0.00129525 20201221T203700&0.00151855 20201221T205800&0.00142995 20201221T211100&0.0015404 20201221T212600&0.00136125 20201221T214600&0.00144165 20201221T215800&0.00131825 20201221T220800&0.00137135 20201221T221300&0.0012604 20201221T222500&0.0013682 20201221T224300&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0009504 20201222T004600&0.00109985 20201222T005800&0.001007 20201222T010200&0.0010511 20201222T010600&0.0009746 20201222T011156&0.00107065 20201222T012313&0.00099455 20201222T012920&0.0010676 20201222T013042&0.0009566 20201222T013515&0.00100445 20201222T014126&0.000915597 20201222T015153|0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010616 20201221T061200&0.00099785 20201221T061400&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.00102825 20201221T063300&0.000776 20201221T070800&0.0008156 20201221T071200&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007878 20201221T075400&0.0008428 20201221T080300&0.0007491 20201221T082500&0.000937 20201221T084400&0.00087395 20201221T084500&0.0009231 20201221T084600&0.00077295 20201221T091100&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.0009972 20201221T102100&0.0010475 20201221T102600&0.00093835 20201221T103300&0.0011136 20201221T105000&0.00104475 20201221T105300&0.00110245 20201221T110000&0.00103145 20201221T111200&0.00151 20201221T115200&0.00131 20201221T120100&0.0017599 20201221T122900&0.0016304 20201221T123100&0.00188995 20201221T123900&0.00175545 20201221T124300&0.0019177 20201221T125200&0.0016934 20201221T130000&0.00186055 20201221T130500&0.0017465 20201221T131300&0.0018918 20201221T132000&0.0015723 20201221T180100&0.0018275 20201221T180800&0.0015333 20201221T182900&0.0016506 20201221T184000&0.00125 20201221T191100&0.00137895 20201221T191500&0.0011415 20201221T193900&0.0015395 20201221T200400&0.001445 20201221T200900&0.0015301 20201221T201200&0.00129525 20201221T203700&0.00151855 20201221T205800&0.00142995 20201221T211100&0.0015404 20201221T212600&0.00136125 20201221T214600&0.00144165 20201221T215800&0.0012604 20201221T222500&0.0013682 20201221T224300&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0009504 20201222T004600&0.00109985 20201222T005800&0.0009746 20201222T011156&0.00107065 20201222T012313&0.00099455 20201222T012920&0.0010676 20201222T013042&0.0009566 20201222T013515&0.00100445 20201222T014126&0.000915597 20201222T015153|0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010616 20201221T061200&0.00099785 20201221T061400&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.00102825 20201221T063300&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007878 20201221T075400&0.0008428 20201221T080300&0.0007491 20201221T082500&0.000937 20201221T084400&0.00077295 20201221T091100&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.00093835 20201221T103300&0.0011136 20201221T105000&0.00103145 20201221T111200&0.00151 20201221T115200&0.00131 20201221T120100&0.0017599 20201221T122900&0.0016304 20201221T123100&0.00188995 20201221T123900&0.00175545 20201221T124300&0.0019177 20201221T125200&0.0016934 20201221T130000&0.00186055 20201221T130500&0.0017465 20201221T131300&0.0018918 20201221T132000&0.0015723 20201221T180100&0.0018275 20201221T180800&0.0015333 20201221T182900&0.0016506 20201221T184000&0.00125 20201221T191100&0.00137895 20201221T191500&0.0011415 20201221T193900&0.0015395 20201221T200400&0.00129525 20201221T203700&0.0015404 20201221T212600&0.0012604 20201221T222500&0.0013682 20201221T224300&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0009504 20201222T004600&0.00109985 20201222T005800&0.0009746 20201222T011156&0.00107065 20201222T012313&0.00099455 20201222T012920&0.0010676 20201222T013042&0.000915597 20201222T015153|0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.00102825 20201221T063300&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007491 20201221T082500&0.000937 20201221T084400&0.00077295 20201221T091100&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.00093835 20201221T103300&0.0011136 20201221T105000&0.00103145 20201221T111200&0.00151 20201221T115200&0.00131 20201221T120100&0.0017599 20201221T122900&0.0016304 20201221T123100&0.00188995 20201221T123900&0.00175545 20201221T124300&0.0019177 20201221T125200&0.0016934 20201221T130000&0.0018918 20201221T132000&0.0015723 20201221T180100&0.0018275 20201221T180800&0.0015333 20201221T182900&0.0016506 20201221T184000&0.00125 20201221T191100&0.00137895 20201221T191500&0.0011415 20201221T193900&0.0015395 20201221T200400&0.00129525 20201221T203700&0.0015404 20201221T212600&0.0012604 20201221T222500&0.0013682 20201221T224300&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0009504 20201222T004600&0.00109985 20201222T005800&0.0009746 20201222T011156&0.00107065 20201222T012313&0.00099455 20201222T012920&0.0010676 20201222T013042&0.000915597 20201222T015153|0.00130675 20201221T060100&0.0008851 20201221T060700&0.0010641 20201221T061900&0.0008421 20201221T062400&0.0010227 20201221T062700&0.0009405 20201221T062900&0.00102825 20201221T063300&0.00069055 20201221T073600&0.0008741 20201221T074700&0.0007491 20201221T082500&0.000937 20201221T084400&0.00077295 20201221T091100&0.00108205 20201221T100300&0.0009917 20201221T100700&0.00107505 20201221T101200&0.00093835 20201221T103300&0.00151 20201221T115200&0.00131 20201221T120100&0.0019177 20201221T125200&0.0016934 20201221T130000&0.0018918 20201221T132000&0.0015723 20201221T180100&0.0018275 20201221T180800&0.00125 20201221T191100&0.00137895 20201221T191500&0.0011415 20201221T193900&0.0015395 20201221T200400&0.00129525 20201221T203700&0.0015404 20201221T212600&0.0012604 20201221T222500&0.0013682 20201221T224300&0.0011575 20201221T232900&0.00134425 20201221T234800&0.0009504 20201222T004600&0.00109985 20201222T005800&0.0009746 20201222T011156&0.00107065 20201222T012313&0.000915597 20201222T015153,10.5,1.52881,19.7287,0.0571429,0.509604,0.180259,0.0226969,0.364796,0.353724
