Pattern,Score,MarketState,IsBargain,KeepDuration,Result,TransactionCount,MarketState,TimeDiff,PriceDiff,Name,Strategy,BidRatio,OrderBuyTimeDiff,BuyPrice,BuyTime,GlobalMinBuyRatio,GlobalMaxBuyRatio,BuyMinRatio,BuyMaxRatio,BuyPeak,AllPeaks,TransactionCount,TotalLimit,TotalVsLongSellWall,TransactionCountBuyRatio,TotalVsSellWall,BuyVsSellWall,TotalVsBuyRatio,TotalVsLongBuyWall,TotalVsBuyWall
Predict;7.65808;-5.15031;8.35589;-3.56073;4.54112;-4.08758;10.2901;-4.66388;117;45;57;114;74;31;56;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;0.143319;0.00484716;0;3;0;0.046752;0;0;0;0;0;16;0;0.00445785;1.00706;0.993037;1.00706;0.993037;1.00706;0.989119;0.894492;1.04988;0.723039;1.04988;0.723039;1.10625;0.723039;1.10625,,Downs:2;Ups:1Downs:3;Ups:4,true,1,[[0.37540887 0.62459113]];[[4.94232735e-05 9.99950577e-01]];[[0.10369031 0.89630969]],43,HORRIBLE,2490,0.003097,BEL,CURVE_BIN_LEARNER,0.970934,27.000000,0.000077,2020-Nov-19 08:46:30,0.911676,1.046639,0.968932,0.970415,0 &1.79769e+308 ,5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&5.786e-05 20201114T080000&5.529e-05 20201114T100000&6.2765e-05 20201114T133000&6.1325e-05 20201114T143000&6.6105e-05 20201114T153000&6.1915e-05 20201114T190000&6.4275e-05 20201115T000000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&6.2205e-05 20201115T150000&6.406e-05 20201115T160000&5.908e-05 20201115T220000&6.374e-05 20201116T043000&6.1825e-05 20201116T063000&7.008e-05 20201116T113000&6.709e-05 20201116T133000&7.0795e-05 20201116T160000&6.8145e-05 20201116T210000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&7.881e-05 20201117T120000&8.1925e-05 20201117T123300&7.5495e-05 20201117T132100&7.7675e-05 20201117T143600&7.08e-05 20201117T154200&7.2775e-05 20201117T155700&7.0105e-05 20201117T161200&7.1525e-05 20201117T162700&6.8715e-05 20201117T175100&7.121e-05 20201117T200000&6.8575e-05 20201117T233300&7.296e-05 20201118T005700&7.144e-05 20201118T015700&7.491e-05 20201118T032100&6.1065e-05 20201118T045700&6.347e-05 20201118T053300&6.0055e-05 20201118T055100&6.345e-05 20201118T060300&6.2e-05 20201118T060600&6.668e-05 20201118T072100&6.505e-05 20201118T073600&6.8725e-05 20201118T082700&6.7215e-05 20201118T083600&7.124e-05 20201118T084800&6.7485e-05 20201118T093000&6.946e-05 20201118T095100&6.742e-05 20201118T100900&6.9105e-05 20201118T101200&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.8535e-05 20201118T120300&7.038e-05 20201118T121500&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&6.63e-05 20201118T155100&6.444e-05 20201118T163700&6.681e-05 20201118T174400&6.435e-05 20201118T190000&6.569e-05 20201118T195400&6.407e-05 20201118T201000&7.081e-05 20201118T220200&6.8555e-05 20201118T224300&7.11e-05 20201118T231400&6.918e-05 20201118T231900&7.361e-05 20201118T235900&7.211e-05 20201119T003400&7.3805e-05 20201119T004000&7.019e-05 20201119T012500&7.3e-05 20201119T015100&7.086e-05 20201119T015600&7.6055e-05 20201119T022200&7.3695e-05 20201119T024900&7.518e-05 20201119T031700&7.344e-05 20201119T041600&7.6775e-05 20201119T053000&7.376e-05 20201119T060100&8.014e-05 20201119T063500&7.809e-05 20201119T063900&8.135e-05 20201119T065700&7.7485e-05 20201119T080500&7.977e-05 20201119T082000&7.741e-05 20201119T084630|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&5.786e-05 20201114T080000&5.529e-05 20201114T100000&6.6105e-05 20201114T153000&6.1915e-05 20201114T190000&6.4275e-05 20201115T000000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&6.374e-05 20201116T043000&6.1825e-05 20201116T063000&7.008e-05 20201116T113000&6.709e-05 20201116T133000&7.0795e-05 20201116T160000&6.8145e-05 20201116T210000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&7.881e-05 20201117T120000&8.1925e-05 20201117T123300&6.8715e-05 20201117T175100&7.121e-05 20201117T200000&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.1065e-05 20201118T045700&6.347e-05 20201118T053300&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&6.681e-05 20201118T174400&6.407e-05 20201118T201000&7.081e-05 20201118T220200&6.8555e-05 20201118T224300&7.3805e-05 20201119T004000&7.019e-05 20201119T012500&7.6055e-05 20201119T022200&7.344e-05 20201119T041600&7.6775e-05 20201119T053000&7.376e-05 20201119T060100&8.135e-05 20201119T065700&7.741e-05 20201119T084630|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&5.786e-05 20201114T080000&5.529e-05 20201114T100000&6.6105e-05 20201114T153000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&7.008e-05 20201116T113000&6.709e-05 20201116T133000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&6.681e-05 20201118T174400&6.407e-05 20201118T201000&7.3805e-05 20201119T004000&7.019e-05 20201119T012500&8.135e-05 20201119T065700&7.741e-05 20201119T084630|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&6.6105e-05 20201114T153000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&8.135e-05 20201119T065700&7.741e-05 20201119T084630|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&6.6105e-05 20201114T153000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.342e-05 20201118T140600&8.135e-05 20201119T065700&7.741e-05 20201119T084630|4.885e-05 20201113T003000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.342e-05 20201118T140600&8.135e-05 20201119T065700&7.741e-05 20201119T084630|4.885e-05 20201113T003000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.342e-05 20201118T140600&7.741e-05 20201119T084630,4.8,0.210784,2.15574,0.5,0.0421567,0.0608668,0.288208,1.72998,1.44382
Predict;7.65808;-5.15031;8.35589;-3.56073;4.54112;-4.08758;10.2901;-9.12871;117;45;57;114;74;31;56;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0.0214537;0;0;4;0;0.00358608;1;18;0.0020846;0.0447322;1.00128;0.993404;1.00128;0.989711;1.00128;0.989185;0.98385;1.09129;0.827827;1.09129;0.764445;1.14584;0.764445;1.14766,,Downs:1;Ups:0Downs:6;Ups:1,true,9,[[1.96262838e-06 9.99998037e-01]];[[3.43466273e-04 9.99656534e-01]];[[0.00900802 0.99099198]],31,GOOD,0,0.000000,BEL,CURVE_BIN_LEARNER,1.004966,12.000000,0.000074,2020-Nov-19 09:26:34,0.985177,1.091287,1.000000,0.967407,0 &1.79769e+308 ,5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&5.786e-05 20201114T080000&5.529e-05 20201114T100000&6.2765e-05 20201114T133000&6.1325e-05 20201114T143000&6.6105e-05 20201114T153000&6.1915e-05 20201114T190000&6.4275e-05 20201115T000000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&6.2205e-05 20201115T150000&6.406e-05 20201115T160000&5.908e-05 20201115T220000&6.374e-05 20201116T043000&6.1825e-05 20201116T063000&7.008e-05 20201116T113000&6.709e-05 20201116T133000&7.0795e-05 20201116T160000&6.8145e-05 20201116T210000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&7.881e-05 20201117T120000&8.1925e-05 20201117T123300&7.5495e-05 20201117T132100&7.7675e-05 20201117T143600&7.08e-05 20201117T154200&7.2775e-05 20201117T155700&7.0105e-05 20201117T161200&7.1525e-05 20201117T162700&6.8715e-05 20201117T175100&7.121e-05 20201117T200000&6.8575e-05 20201117T233300&7.296e-05 20201118T005700&7.144e-05 20201118T015700&7.491e-05 20201118T032100&6.1065e-05 20201118T045700&6.347e-05 20201118T053300&6.0055e-05 20201118T055100&6.345e-05 20201118T060300&6.2e-05 20201118T060600&6.668e-05 20201118T072100&6.505e-05 20201118T073600&6.8725e-05 20201118T082700&6.7215e-05 20201118T083600&7.124e-05 20201118T084800&6.7485e-05 20201118T093000&6.946e-05 20201118T095100&6.742e-05 20201118T100900&6.9105e-05 20201118T101200&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.8535e-05 20201118T120300&7.038e-05 20201118T121500&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&6.63e-05 20201118T155100&6.444e-05 20201118T163700&6.681e-05 20201118T174400&6.435e-05 20201118T190000&6.569e-05 20201118T195400&6.407e-05 20201118T201000&7.081e-05 20201118T220200&6.8555e-05 20201118T224300&7.11e-05 20201118T231400&6.918e-05 20201118T231900&7.361e-05 20201118T235900&7.211e-05 20201119T003400&7.3805e-05 20201119T004000&7.019e-05 20201119T012500&7.3e-05 20201119T015100&7.086e-05 20201119T015600&7.6055e-05 20201119T022200&7.3695e-05 20201119T024900&7.518e-05 20201119T031700&7.344e-05 20201119T041600&7.6775e-05 20201119T053000&7.376e-05 20201119T060100&8.014e-05 20201119T063500&7.809e-05 20201119T063900&8.135e-05 20201119T065700&7.7485e-05 20201119T080500&7.977e-05 20201119T082000&7.5005e-05 20201119T084759&7.701e-05 20201119T085204&7.45e-05 20201119T092634|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&5.786e-05 20201114T080000&5.529e-05 20201114T100000&6.6105e-05 20201114T153000&6.1915e-05 20201114T190000&6.4275e-05 20201115T000000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&6.374e-05 20201116T043000&6.1825e-05 20201116T063000&7.008e-05 20201116T113000&6.709e-05 20201116T133000&7.0795e-05 20201116T160000&6.8145e-05 20201116T210000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&7.881e-05 20201117T120000&8.1925e-05 20201117T123300&6.8715e-05 20201117T175100&7.121e-05 20201117T200000&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.1065e-05 20201118T045700&6.347e-05 20201118T053300&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&6.681e-05 20201118T174400&6.407e-05 20201118T201000&7.081e-05 20201118T220200&6.8555e-05 20201118T224300&7.3805e-05 20201119T004000&7.019e-05 20201119T012500&7.6055e-05 20201119T022200&7.344e-05 20201119T041600&7.6775e-05 20201119T053000&7.376e-05 20201119T060100&8.135e-05 20201119T065700&7.45e-05 20201119T092634|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&5.786e-05 20201114T080000&5.529e-05 20201114T100000&6.6105e-05 20201114T153000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&7.008e-05 20201116T113000&6.709e-05 20201116T133000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&6.681e-05 20201118T174400&6.407e-05 20201118T201000&7.3805e-05 20201119T004000&7.019e-05 20201119T012500&8.135e-05 20201119T065700&7.45e-05 20201119T092634|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&5.319e-05 20201113T083000&5.0225e-05 20201113T220000&6.6105e-05 20201114T153000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&7.9895e-05 20201117T085400&8.47e-05 20201117T095100&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.699e-05 20201118T105700&7.0715e-05 20201118T112700&6.342e-05 20201118T140600&6.6975e-05 20201118T144800&6.347e-05 20201118T151200&8.135e-05 20201119T065700&7.45e-05 20201119T092634|5.2685e-05 20201112T150000&4.885e-05 20201113T003000&6.6105e-05 20201114T153000&6.1855e-05 20201115T040000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.342e-05 20201118T140600&8.135e-05 20201119T065700&7.45e-05 20201119T092634|4.885e-05 20201113T003000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.342e-05 20201118T140600&8.135e-05 20201119T065700&7.45e-05 20201119T092634|4.885e-05 20201113T003000&6.8195e-05 20201115T083000&5.908e-05 20201115T220000&8.4845e-05 20201117T073600&6.8575e-05 20201117T233300&7.491e-05 20201118T032100&6.0055e-05 20201118T055100&7.124e-05 20201118T084800&6.342e-05 20201118T140600&8.135e-05 20201119T065700&7.45e-05 20201119T092634,3.7,0.158534,0.927964,0.702703,0.00317069,0.0102874,0.779849,3.67972,3.24455
