Pattern,MaxMinState,MarketState,IsBargain,BargainRatio,FallBackWall,KeepDuration,Result,TransactionCount,MarketState,TimeDiff,PriceDiff,Name,Strategy,BidRatio,OrderBuyTimeDiff,BuyPrice,BuyTime,GlobalMinBuyRatio,GlobalMaxBuyRatio,BuyMinRatio,BuyMaxRatio,BuyPeak,AllPeaks,TransactionCount,TotalLimit,TotalVsLongSellWall,TransactionCountBuyRatio,TotalVsSellWall,BuyVsSellWall,TotalVsBuyRatio,TotalVsLongBuyWall,TotalVsBuyWall
Predict;4.89418;-3.89781;3.63577;-10.9397;3.54137;-4.12553;4.09027;-5.5794;26;19;155;45;36;113;55;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00417268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00150045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0.0060018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0001426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0140461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.017955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0.0396227;0.0120615;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00065504;0;0;0;0;1;0;0.00180848;0;0;0;0;0;0;0;0;0;1;0;0.0116768;0;0;0;0;0;0;0;0;0;1;0;0.0308723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.0208823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00257382;0;0;0;0;0;1;0;0.00024208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.0132668;0.0294833;0;1;0;0.001988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0262755;0;0;0;0;0;0;0;0;0;0;1;0;0.00034032;0;0;0;0;0;0;0;0;2;0;0.0134143;0;1;0;0.179547;0;0;1;0;0.00141075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0149457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0227589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0.0318588;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00271602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.00065412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;0.612341;0.00238;1;1.13013;1;1.75759;0.190795;1.91011;0.130845;1.91011,1;1.13013;1;1.75759;0.190795;1.91011;0.130845;1.91011,[0; 6; 7; 9],true,1.000000,0.228956,6,[[0.09285525 0.90714475]],68,HORRIBLE,0,0.000000,GRS,CURVE_BIN_LEARNER,0.973115,1.000000,0.000014,2020-Dec-20 12:41:33,1.000000,1.131617,0.973910,0.990442,0 &1.79769e+308 ,1.072e-05 20201215T093000&1.095e-05 20201216T010000&9.855e-06 20201217T033000&1.01e-05 20201217T053000&9.255e-06 20201217T090000&9.525e-06 20201217T103000&9.295e-06 20201217T130000&9.535e-06 20201217T180000&9.33e-06 20201217T193000&9.575e-06 20201217T213000&9.35e-06 20201218T003000&9.565e-06 20201218T010000&9.26e-06 20201218T013000&1.0345e-05 20201218T105400&1.0055e-05 20201218T105700&1.033e-05 20201218T110000&9.84e-06 20201218T112100&1.0455e-05 20201218T113000&1.0025e-05 20201218T114200&1.023e-05 20201218T114800&9.83e-06 20201218T121500&1.034e-05 20201218T131800&9.935e-06 20201218T133900&1.0135e-05 20201218T134500&9.78e-06 20201218T171500&1.011e-05 20201218T230600&9.89e-06 20201218T235400&1.4325e-05 20201219T000900&1.272e-05 20201219T002100&1.302e-05 20201219T003300&1.2315e-05 20201219T010000&1.3005e-05 20201219T010900&1.2645e-05 20201219T011500&1.62e-05 20201219T015700&1.5745e-05 20201219T020600&1.6515e-05 20201219T020900&1.604e-05 20201219T021200&1.8065e-05 20201219T022100&1.7005e-05 20201219T022400&3.4235e-05 20201219T030000&2.6375e-05 20201219T031200&2.7675e-05 20201219T031800&2.6325e-05 20201219T032400&2.7665e-05 20201219T033000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.419e-05 20201219T041500&2.476e-05 20201219T042400&2.338e-05 20201219T043600&2.509e-05 20201219T044500&2.446e-05 20201219T045700&2.543e-05 20201219T050600&2.4035e-05 20201219T051800&2.6025e-05 20201219T053600&2.455e-05 20201219T060300&2.5325e-05 20201219T062700&2.169e-05 20201219T075100&2.288e-05 20201219T081200&2.1465e-05 20201219T085100&2.251e-05 20201219T091200&1.906e-05 20201219T094800&1.9915e-05 20201219T095400&1.9355e-05 20201219T101200&2.0265e-05 20201219T102400&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.957e-05 20201219T111500&2.008e-05 20201219T113000&1.804e-05 20201219T133000&1.9315e-05 20201219T135700&1.7295e-05 20201219T140900&1.7815e-05 20201219T143000&1.702e-05 20201219T153300&1.761e-05 20201219T160300&1.6355e-05 20201219T161500&1.6685e-05 20201219T162100&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.404e-05 20201219T173800&2.507e-05 20201219T173900&2.343e-05 20201219T174100&2.72e-05 20201219T174400&2.6635e-05 20201219T174600&2.78e-05 20201219T174700&2.4315e-05 20201219T174900&2.5815e-05 20201219T175000&2.19e-05 20201219T175300&2.2715e-05 20201219T175400&2.0815e-05 20201219T175700&2.1505e-05 20201219T175800&1.8005e-05 20201219T180400&1.8475e-05 20201219T180700&1.7955e-05 20201219T180900&1.864e-05 20201219T182300&1.6245e-05 20201219T190000&1.73e-05 20201219T191000&1.6535e-05 20201219T191500&1.711e-05 20201219T192400&1.6505e-05 20201219T195500&1.8035e-05 20201219T201500&1.715e-05 20201219T202400&1.8365e-05 20201219T203800&1.765e-05 20201219T204200&2.295e-05 20201219T210800&1.885e-05 20201219T211900&1.958e-05 20201219T212300&1.7555e-05 20201219T215400&1.858e-05 20201219T220600&1.8055e-05 20201219T221100&1.873e-05 20201219T221500&1.8135e-05 20201219T223200&1.95e-05 20201219T225800&1.8455e-05 20201219T231200&1.93e-05 20201219T232100&1.8825e-05 20201219T233200&1.997e-05 20201219T233500&1.93e-05 20201219T234100&2.014e-05 20201219T235400&1.9735e-05 20201219T235900&2.021e-05 20201220T000000&1.7995e-05 20201220T001200&1.882e-05 20201220T001800&1.475e-05 20201220T023900&1.571e-05 20201220T030300&1.506e-05 20201220T032900&1.5595e-05 20201220T035600&1.512e-05 20201220T042700&1.586e-05 20201220T045300&1.5265e-05 20201220T051200&1.5705e-05 20201220T053700&1.531e-05 20201220T055500&1.5805e-05 20201220T065400&1.535e-05 20201220T074400&1.582e-05 20201220T074700&1.426e-05 20201220T083200&1.4765e-05 20201220T090800&1.426e-05 20201220T094620&1.4575e-05 20201220T095947&1.4235e-05 20201220T101004&1.457e-05 20201220T105030&1.418e-05 20201220T110147&1.476e-05 20201220T115712&1.384e-05 20201220T124137&1.399e-05 20201220T124133|9.255e-06 20201217T090000&9.575e-06 20201217T213000&9.26e-06 20201218T013000&1.0345e-05 20201218T105400&9.84e-06 20201218T112100&1.0455e-05 20201218T113000&9.83e-06 20201218T121500&1.034e-05 20201218T131800&9.78e-06 20201218T171500&1.4325e-05 20201219T000900&1.2315e-05 20201219T010000&1.8065e-05 20201219T022100&1.7005e-05 20201219T022400&3.4235e-05 20201219T030000&2.6375e-05 20201219T031200&2.7675e-05 20201219T031800&2.6325e-05 20201219T032400&2.7665e-05 20201219T033000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.338e-05 20201219T043600&2.543e-05 20201219T050600&2.4035e-05 20201219T051800&2.6025e-05 20201219T053600&2.455e-05 20201219T060300&2.5325e-05 20201219T062700&2.169e-05 20201219T075100&2.288e-05 20201219T081200&2.1465e-05 20201219T085100&2.251e-05 20201219T091200&1.906e-05 20201219T094800&2.0265e-05 20201219T102400&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.804e-05 20201219T133000&1.9315e-05 20201219T135700&1.7295e-05 20201219T140900&1.7815e-05 20201219T143000&1.702e-05 20201219T153300&1.761e-05 20201219T160300&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.404e-05 20201219T173800&2.507e-05 20201219T173900&2.343e-05 20201219T174100&2.78e-05 20201219T174700&2.4315e-05 20201219T174900&2.5815e-05 20201219T175000&2.19e-05 20201219T175300&2.2715e-05 20201219T175400&2.0815e-05 20201219T175700&2.1505e-05 20201219T175800&1.7955e-05 20201219T180900&1.864e-05 20201219T182300&1.6245e-05 20201219T190000&1.73e-05 20201219T191000&1.6535e-05 20201219T191500&1.711e-05 20201219T192400&1.6505e-05 20201219T195500&1.8035e-05 20201219T201500&1.715e-05 20201219T202400&1.8365e-05 20201219T203800&1.765e-05 20201219T204200&2.295e-05 20201219T210800&1.885e-05 20201219T211900&1.958e-05 20201219T212300&1.7555e-05 20201219T215400&1.873e-05 20201219T221500&1.8135e-05 20201219T223200&1.95e-05 20201219T225800&1.8455e-05 20201219T231200&1.997e-05 20201219T233500&1.93e-05 20201219T234100&2.021e-05 20201220T000000&1.7995e-05 20201220T001200&1.882e-05 20201220T001800&1.475e-05 20201220T023900&1.571e-05 20201220T030300&1.506e-05 20201220T032900&1.5595e-05 20201220T035600&1.512e-05 20201220T042700&1.586e-05 20201220T045300&1.5265e-05 20201220T051200&1.582e-05 20201220T074700&1.426e-05 20201220T083200&1.4765e-05 20201220T090800&1.418e-05 20201220T110147&1.476e-05 20201220T115712&1.399e-05 20201220T124133|9.255e-06 20201217T090000&1.0345e-05 20201218T105400&9.84e-06 20201218T112100&1.0455e-05 20201218T113000&9.83e-06 20201218T121500&1.034e-05 20201218T131800&9.78e-06 20201218T171500&1.4325e-05 20201219T000900&1.2315e-05 20201219T010000&1.8065e-05 20201219T022100&1.7005e-05 20201219T022400&3.4235e-05 20201219T030000&2.6375e-05 20201219T031200&2.7675e-05 20201219T031800&2.6325e-05 20201219T032400&2.7665e-05 20201219T033000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.338e-05 20201219T043600&2.543e-05 20201219T050600&2.4035e-05 20201219T051800&2.6025e-05 20201219T053600&2.169e-05 20201219T075100&2.288e-05 20201219T081200&2.1465e-05 20201219T085100&2.251e-05 20201219T091200&1.906e-05 20201219T094800&2.0265e-05 20201219T102400&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.804e-05 20201219T133000&1.9315e-05 20201219T135700&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.404e-05 20201219T173800&2.507e-05 20201219T173900&2.343e-05 20201219T174100&2.78e-05 20201219T174700&2.4315e-05 20201219T174900&2.5815e-05 20201219T175000&1.6245e-05 20201219T190000&1.73e-05 20201219T191000&1.6505e-05 20201219T195500&1.8035e-05 20201219T201500&1.715e-05 20201219T202400&2.295e-05 20201219T210800&1.7555e-05 20201219T215400&1.95e-05 20201219T225800&1.8455e-05 20201219T231200&2.021e-05 20201220T000000&1.7995e-05 20201220T001200&1.882e-05 20201220T001800&1.475e-05 20201220T023900&1.571e-05 20201220T030300&1.506e-05 20201220T032900&1.586e-05 20201220T045300&1.418e-05 20201220T110147&1.476e-05 20201220T115712&1.399e-05 20201220T124133|9.255e-06 20201217T090000&1.0455e-05 20201218T113000&9.83e-06 20201218T121500&1.034e-05 20201218T131800&9.78e-06 20201218T171500&1.4325e-05 20201219T000900&1.2315e-05 20201219T010000&1.8065e-05 20201219T022100&1.7005e-05 20201219T022400&3.4235e-05 20201219T030000&2.6325e-05 20201219T032400&2.7665e-05 20201219T033000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.338e-05 20201219T043600&2.543e-05 20201219T050600&2.4035e-05 20201219T051800&2.6025e-05 20201219T053600&2.169e-05 20201219T075100&2.288e-05 20201219T081200&1.906e-05 20201219T094800&2.0265e-05 20201219T102400&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.804e-05 20201219T133000&1.9315e-05 20201219T135700&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.343e-05 20201219T174100&2.78e-05 20201219T174700&2.4315e-05 20201219T174900&2.5815e-05 20201219T175000&1.6245e-05 20201219T190000&2.295e-05 20201219T210800&1.7555e-05 20201219T215400&1.95e-05 20201219T225800&1.8455e-05 20201219T231200&2.021e-05 20201220T000000&1.475e-05 20201220T023900&1.586e-05 20201220T045300&1.399e-05 20201220T124133|9.255e-06 20201217T090000&1.0455e-05 20201218T113000&9.78e-06 20201218T171500&1.4325e-05 20201219T000900&1.2315e-05 20201219T010000&3.4235e-05 20201219T030000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.338e-05 20201219T043600&2.6025e-05 20201219T053600&1.906e-05 20201219T094800&2.0265e-05 20201219T102400&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.804e-05 20201219T133000&1.9315e-05 20201219T135700&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.343e-05 20201219T174100&2.78e-05 20201219T174700&2.4315e-05 20201219T174900&2.5815e-05 20201219T175000&1.6245e-05 20201219T190000&2.295e-05 20201219T210800&1.7555e-05 20201219T215400&2.021e-05 20201220T000000&1.475e-05 20201220T023900&1.586e-05 20201220T045300&1.399e-05 20201220T124133|9.255e-06 20201217T090000&1.4325e-05 20201219T000900&1.2315e-05 20201219T010000&3.4235e-05 20201219T030000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.338e-05 20201219T043600&2.6025e-05 20201219T053600&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.804e-05 20201219T133000&1.9315e-05 20201219T135700&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.343e-05 20201219T174100&2.78e-05 20201219T174700&1.6245e-05 20201219T190000&2.295e-05 20201219T210800&1.7555e-05 20201219T215400&2.021e-05 20201220T000000&1.475e-05 20201220T023900&1.586e-05 20201220T045300&1.399e-05 20201220T124133|9.255e-06 20201217T090000&1.4325e-05 20201219T000900&1.2315e-05 20201219T010000&3.4235e-05 20201219T030000&2.457e-05 20201219T034200&2.6815e-05 20201219T035700&2.338e-05 20201219T043600&2.6025e-05 20201219T053600&1.905e-05 20201219T103900&2.1095e-05 20201219T110000&1.6325e-05 20201219T162700&2.6205e-05 20201219T173700&2.343e-05 20201219T174100&2.78e-05 20201219T174700&1.6245e-05 20201219T190000&2.295e-05 20201219T210800&1.7555e-05 20201219T215400&2.021e-05 20201220T000000&1.399e-05 20201220T124133,3.5,0.633696,1.48797,0.0285714,0.211232,0.0960472,0.00375574,0.481359,0.4547
Predict;6.90909;-8.18767;9.84361;-9.54128;8.53211;-3.22862;17.801;-5.30421;384;513;804;422;839;197;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.0031752;0.0015057;0;0;0;0;0;0;0;0;0;1;0;0.00085952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0086088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0.0195372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.0180099;0.00689384;0;1;0;0.00427091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0.0867893;0.0011304;0;0;0;0;1;1;0.00041382;0.00431436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.316805;0.00615176;0;1;0;0.00041382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0.00042568;0.048118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.26e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0.0335639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0001125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.15e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0.00542849;0.0502322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.00518795;0;4;0;0.0697668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0004147;1;4;0.00012141;0.374317;0;0;0;0;1;0;0.0042816;0;0;1;0;0.00021794;0;0;0;0;0;0;0;0;12;3;0.12539;0.0116211;2;5;0.00523572;0.0026445;1;1;0.00427616;0.00084495;0;3;0;0.0214978;1;5;0.0007353;0.0857521;0;0;0;0;0;0;0;0;1;5;0.0323001;0.154242;3;0;0.020878;0;2;0;0.00938878;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0.00650061;0.00080848;0;0;0;0;0;6;0;0.513347;0;0;0;0;2;4;0.167557;0.0721822;0;0;0;0;0;3;0;0.0664702;0;1;0;0.00274482;2;0;0.00422331;0;2;3;0.0155771;0.112339;0;1;0;0.00529074;0;2;0;0.014586;4;4;0.00893011;0.0171054;0;4;0;0.00289731;1;0;0.0882898;0;2;1;0.0550547;0.110641;0;4;0;0.0547946;1;0;0.00011322;0;0;1;0;0.00092852;0;12;0;0.120912;22;2;0.307214;0.00295714;0;4;0;0.0490605;2;6;0.0023065;0.00681345;2;0;0.00132885;0;0;1;0;0.00092919;1;0;0.00015768;0;0;0;0;0;0;0;0;0;1;0;0.0883212;0;2;0;0.00487898;0;15;4;0.226065;0.0563503;0.821997;1.05304;0.821997;1.05304;0.818974;1.05304;0.818974;1.05304,0.821997;1.05304;0.821997;1.05304;0.818974;1.05304;0.818974;1.05304,[4; 3; 6; 11],true,1.000000,0.131664,10,[[0.12585097 0.87414903]],224,OK,0,0.000000,UTK,CURVE_BIN_LEARNER,0.965732,611.000000,0.000006,2020-Dec-20 12:50:30,0.889236,1.053042,0.953271,0.941349,0 &1.79769e+308 ,6.05e-06 20201214T013000&6.29e-06 20201214T063000&5.86e-06 20201214T183000&6.055e-06 20201215T033000&5.87e-06 20201215T100000&6.295e-06 20201215T160000&6.06e-06 20201215T163000&6.195e-06 20201215T170000&6.01e-06 20201215T183000&6.34e-06 20201216T090000&5.895e-06 20201216T160000&6.185e-06 20201216T210000&5.385e-06 20201217T090000&5.805e-06 20201217T120000&5.67e-06 20201217T130000&5.785e-06 20201217T140000&5.625e-06 20201217T160000&5.91e-06 20201217T200000&5.5e-06 20201218T074200&5.88e-06 20201218T140600&5.435e-06 20201218T223900&5.735e-06 20201219T082400&5.595e-06 20201219T110300&5.97e-06 20201219T120300&5.45e-06 20201219T190500&5.65e-06 20201219T202600&5.5e-06 20201219T205600&5.71e-06 20201220T004100&5.59e-06 20201220T021800&5.855e-06 20201220T044900&5.7e-06 20201220T075400&5.915e-06 20201220T090400&5.73e-06 20201220T122140&6.75e-06 20201220T125019&6.41e-06 20201220T125030&6.42e-06 20201220T125030|6.05e-06 20201214T013000&6.29e-06 20201214T063000&5.86e-06 20201214T183000&6.055e-06 20201215T033000&5.87e-06 20201215T100000&6.295e-06 20201215T160000&6.01e-06 20201215T183000&6.34e-06 20201216T090000&5.895e-06 20201216T160000&6.185e-06 20201216T210000&5.385e-06 20201217T090000&5.805e-06 20201217T120000&5.625e-06 20201217T160000&5.91e-06 20201217T200000&5.5e-06 20201218T074200&5.88e-06 20201218T140600&5.435e-06 20201218T223900&5.97e-06 20201219T120300&5.45e-06 20201219T190500&5.915e-06 20201220T090400&5.73e-06 20201220T122140&6.75e-06 20201220T125019&6.41e-06 20201220T125030&6.42e-06 20201220T125030|5.86e-06 20201214T183000&6.295e-06 20201215T160000&6.01e-06 20201215T183000&6.34e-06 20201216T090000&5.895e-06 20201216T160000&6.185e-06 20201216T210000&5.385e-06 20201217T090000&5.91e-06 20201217T200000&5.5e-06 20201218T074200&5.88e-06 20201218T140600&5.435e-06 20201218T223900&5.97e-06 20201219T120300&5.45e-06 20201219T190500&6.75e-06 20201220T125019&6.41e-06 20201220T125030&6.42e-06 20201220T125030|5.86e-06 20201214T183000&6.34e-06 20201216T090000&5.385e-06 20201217T090000&5.91e-06 20201217T200000&5.5e-06 20201218T074200&5.88e-06 20201218T140600&5.435e-06 20201218T223900&5.97e-06 20201219T120300&5.45e-06 20201219T190500&6.75e-06 20201220T125019&6.41e-06 20201220T125030&6.42e-06 20201220T125030|5.86e-06 20201214T183000&6.34e-06 20201216T090000&5.385e-06 20201217T090000&5.91e-06 20201217T200000&5.5e-06 20201218T074200&5.88e-06 20201218T140600&5.435e-06 20201218T223900&5.97e-06 20201219T120300&5.45e-06 20201219T190500&6.82e-06 20201220T125131&6.42e-06 20201220T125030|5.86e-06 20201214T183000&6.34e-06 20201216T090000&5.385e-06 20201217T090000&5.91e-06 20201217T200000&5.435e-06 20201218T223900&5.97e-06 20201219T120300&5.45e-06 20201219T190500&6.82e-06 20201220T125131&6.42e-06 20201220T125030|5.86e-06 20201214T183000&6.34e-06 20201216T090000&5.385e-06 20201217T090000&5.91e-06 20201217T200000&5.435e-06 20201218T223900&5.97e-06 20201219T120300&5.45e-06 20201219T190500&6.82e-06 20201220T125131&6.42e-06 20201220T125030,14.9,2.54573,72.2105,0.489933,0.848576,0.0454378,0.491149,0.108307,0.053546
